player_id,full_name,country,atp_rank,atp_points,age,height,hand,hard_win_pct,recent_form_pct,uso_win_pct,avg_aces,avg_df,avg_bp_conv,avg_bp_save,rank_score,uso_score,contender_rank
122298,Botic Van De Zandschulp,UNK,55.0,935.0,23.5,188.0,R,0.512,0.4,0.6666666666666666,7.40625,3.609375,0.485768667553207,0.6717781322620032,0.5748031496062992,0.5383182848726503,45
202385,Jenson Brooksby,UNK,73.0,825.0,23.5,188.0,R,0.6166666666666667,0.5,0.6,3.7567567567567566,1.4054054054054055,0.49992346834452095,0.7007448433919022,0.4330708661417323,0.5341213420960075,46
207733,Jack Draper,UNK,112.0,560.0,23.5,188.0,R,0.625,0.8,0.7692307692307693,8.581818181818182,2.7636363636363637,0.5308187682786613,0.7316875716875717,0.12598425196850394,0.5325552079734782,47
126214,Alejandro Tabilo,UNK,31.0,1428.0,23.5,188.0,R,0.4716981132075472,0.4,0.3333333333333333,8.08,2.2,0.4898043068043068,0.5806590752242926,0.7637795275590551,0.5305815556710333,48
105173,Adrian Mannarino,UNK,46.0,1031.0,23.5,188.0,R,0.5068493150684932,0.4,0.47368421052631576,5.935135135135135,2.016216216216216,0.5134945257747368,0.6536600960932512,0.6456692913385826,0.5298234788410447,49
200175,Miomir Kecmanovic,UNK,49.0,980.0,23.5,188.0,R,0.4918918918918919,0.5,0.4,5.054945054945055,1.8681318681318682,0.48031609810859976,0.6600052902937518,0.6220472440944882,0.526603215621437,50
209860,Ignacio Buse,PER,35.0,1316.0,23.3,183.0,R,0.3333333333333333,0.5,0.5,2.0,1.0,0.5714285714285714,0.3333333333333333,0.7322834645669292,0.5232564679415074,51
132686,Nuno Borges,UNK,50.0,970.0,23.5,188.0,R,0.4423076923076923,0.4,0.5714285714285714,8.391304347826088,3.3043478260869565,0.41574440052700923,0.6948412698412698,0.6141732283464567,0.5160724608135597,52
126774,Stefanos Tsitsipas,UNK,84.0,740.0,23.5,188.0,R,0.65,0.6,0.46153846153846156,7.860576923076923,1.8894230769230769,0.46522219926867664,0.6911453511931981,0.3464566929133859,0.5134861546278788,53
149282,Nicolai Budkov Kjaer,UNK,122.0,522.0,23.5,188.0,R,1.0,0.5,0.5,7.5,2.0,0.625,0.8035714285714286,0.047244094488189003,0.5106017997750282,54
144895,Corentin Moutet,UNK,36.0,1283.0,23.5,188.0,R,0.4266666666666667,0.3,0.46153846153846156,2.84375,2.34375,0.47736014791452097,0.6052973935786435,0.7244094488188977,0.5073531476177634,55
206681,Fabian Marozsan,UNK,61.0,895.0,23.5,188.0,R,0.5106382978723404,0.4,0.5,5.541666666666667,2.25,0.45933885354841236,0.6048701298701298,0.5275590551181102,0.4941377401744453,56
210012,Henrique Rocha,UNK,121.0,525.0,23.5,188.0,R,1.0,0.5,0.5,5.0,2.5,0.5,0.5416666666666666,0.055118110236220486,0.4936187664041995,57
209098,Hamad Medjedovic,SRB,68.0,844.0,22.6,193.0,R,0.7222222222222222,0.5,0.0,10.538461538461538,1.7692307692307692,0.5281551781551781,0.8718614718614718,0.4724409448818898,0.49228867152095496,58
209226,Unknown Player,UNK,72.0,828.0,23.5,188.0,R,0.4791042914171657,0.5,0.5,7.274553571428571,2.275252525252525,0.4862253824312465,0.6801444810635987,0.4409448818897638,0.48537803059596285,59
111794,Kamil Majchrzak,UNK,76.0,782.0,23.5,188.0,R,0.4791666666666667,0.6,0.3333333333333333,5.6521739130434785,2.217391304347826,0.5359276912345966,0.7495293847566575,0.40944881889763785,0.4768991661355207,60
